todate,Ticker symbol,Security,SEC filings,GICS Sector,GICS Sub Industry,Address of Headquarters,Date first added,CIK,open,close,low,high,volume,Unnamed: 0.1,Period Ending,Accounts Payable,Accounts Receivable,Add'l income/expense items,After Tax ROE,Capital Expenditures,Capital Surplus,Cash Ratio,Cash and Cash Equivalents,Changes in Inventories,Common Stocks,Cost of Revenue,Current Ratio,Deferred Asset Charges,Deferred Liability Charges,Depreciation,Earnings Before Interest and Tax,Earnings Before Tax,Effect of Exchange Rate,Equity Earnings/Loss Unconsolidated Subsidiary,Fixed Assets,Goodwill,Gross Margin,Gross Profit,Income Tax,Intangible Assets,Interest Expense,Inventory,Investments,Liabilities,Long-Term Debt,Long-Term Investments,Minority Interest,Misc. Stocks,Net Borrowings,Net Cash Flow,Net Cash Flow-Operating,Net Cash Flows-Financing,Net Cash Flows-Investing,Net Income,Net Income Adjustments,Net Income Applicable to Common Shareholders,Net Income-Cont. Operations,Net Receivables,Non-Recurring Items,Operating Income,Operating Margin,Other Assets,Other Current Assets,Other Current Liabilities,Other Equity,Other Financing Activities,Other Investing Activities,Other Liabilities,Other Operating Activities,Other Operating Items,Pre-Tax Margin,Pre-Tax ROE,Profit Margin,Quick Ratio,Research and Development,Retained Earnings,Sale and Purchase of Stock,"Sales, General and Admin.",Short-Term Debt / Current Portion of Long-Term Debt,Short-Term Investments,Total Assets,Total Current Assets,Total Current Liabilities,Total Equity,Total Liabilities,Total Liabilities & Equity,Total Revenue,Treasury Stock,For Year,Earnings Per Share,Estimated Shares Outstanding,Sentiment_Score,Pos_Neg
2013-06-13,BAC,Bank of America Corp,reports,Financials,Banks,"Charlotte, North Carolina",1976-06-30,70858,13.0,13.21,12.97,13.26,103636400.0,190,2012/12/31,149000000000.0,0,0,2,5000000,0.0,0.0,627000000000.0,0,158000000000.0,3753000000.0,0.0,0,0,5618000000,17826000000,3072000000,-731000000,2070000000,11858000000.0,69976000000.0,0,0.0,-1116000000,6684000000.0,12991000000,0,-37463000000.0,24061000000,120000000000.0,1550000000000.0,0,0,-28811000000,-9350000000,-16056000000.0,42416000000.0,-34979000000.0,4188000000,-43450000000,2760000000,6258000000,71467000000,0,0,0,150000000000.0,0,1110000000000.0,-2797000000,72469000000,2479000000,0.0,-6473000000,9433000000,3,1,4,0.0,0,62843000000.0,667000000,70829000000,324000000000.0,0.0,2210000000000.0,0.0,0,237000000000.0,1970000000000.0,2210000000000.0,100000000000.0,0.0,2012.0,0.26,16107692308.0,0.0,0.0
2013-06-14,BAC,Bank of America Corp,reports,Financials,Banks,"Charlotte, North Carolina",1976-06-30,70858,13.23,13.07,13.03,13.24,101380700.0,190,2012/12/31,149000000000.0,0,0,2,5000000,0.0,0.0,627000000000.0,0,158000000000.0,3753000000.0,0.0,0,0,5618000000,17826000000,3072000000,-731000000,2070000000,11858000000.0,69976000000.0,0,0.0,-1116000000,6684000000.0,12991000000,0,-37463000000.0,24061000000,120000000000.0,1550000000000.0,0,0,-28811000000,-9350000000,-16056000000.0,42416000000.0,-34979000000.0,4188000000,-43450000000,2760000000,6258000000,71467000000,0,0,0,150000000000.0,0,1110000000000.0,-2797000000,72469000000,2479000000,0.0,-6473000000,9433000000,3,1,4,0.0,0,62843000000.0,667000000,70829000000,324000000000.0,0.0,2210000000000.0,0.0,0,237000000000.0,1970000000000.0,2210000000000.0,100000000000.0,0.0,2012.0,0.26,16107692308.0,0.9703,1.0
2013-06-17,BAC,Bank of America Corp,reports,Financials,Banks,"Charlotte, North Carolina",1976-06-30,70858,13.17,13.21,13.13,13.26,115441500.0,190,2012/12/31,149000000000.0,0,0,2,5000000,0.0,0.0,627000000000.0,0,158000000000.0,3753000000.0,0.0,0,0,5618000000,17826000000,3072000000,-731000000,2070000000,11858000000.0,69976000000.0,0,0.0,-1116000000,6684000000.0,12991000000,0,-37463000000.0,24061000000,120000000000.0,1550000000000.0,0,0,-28811000000,-9350000000,-16056000000.0,42416000000.0,-34979000000.0,4188000000,-43450000000,2760000000,6258000000,71467000000,0,0,0,150000000000.0,0,1110000000000.0,-2797000000,72469000000,2479000000,0.0,-6473000000,9433000000,3,1,4,0.0,0,62843000000.0,667000000,70829000000,324000000000.0,0.0,2210000000000.0,0.0,0,237000000000.0,1970000000000.0,2210000000000.0,100000000000.0,0.0,2012.0,0.26,16107692308.0,0.0,0.0
2013-06-18,BAC,Bank of America Corp,reports,Financials,Banks,"Charlotte, North Carolina",1976-06-30,70858,13.22,13.27,13.2,13.34,67257600.0,190,2012/12/31,149000000000.0,0,0,2,5000000,0.0,0.0,627000000000.0,0,158000000000.0,3753000000.0,0.0,0,0,5618000000,17826000000,3072000000,-731000000,2070000000,11858000000.0,69976000000.0,0,0.0,-1116000000,6684000000.0,12991000000,0,-37463000000.0,24061000000,120000000000.0,1550000000000.0,0,0,-28811000000,-9350000000,-16056000000.0,42416000000.0,-34979000000.0,4188000000,-43450000000,2760000000,6258000000,71467000000,0,0,0,150000000000.0,0,1110000000000.0,-2797000000,72469000000,2479000000,0.0,-6473000000,9433000000,3,1,4,0.0,0,62843000000.0,667000000,70829000000,324000000000.0,0.0,2210000000000.0,0.0,0,237000000000.0,1970000000000.0,2210000000000.0,100000000000.0,0.0,2012.0,0.26,16107692308.0,0.96265,1.0
2013-06-19,BAC,Bank of America Corp,reports,Financials,Banks,"Charlotte, North Carolina",1976-06-30,70858,13.29,13.19,13.17,13.4,103850000.0,190,2012/12/31,149000000000.0,0,0,2,5000000,0.0,0.0,627000000000.0,0,158000000000.0,3753000000.0,0.0,0,0,5618000000,17826000000,3072000000,-731000000,2070000000,11858000000.0,69976000000.0,0,0.0,-1116000000,6684000000.0,12991000000,0,-37463000000.0,24061000000,120000000000.0,1550000000000.0,0,0,-28811000000,-9350000000,-16056000000.0,42416000000.0,-34979000000.0,4188000000,-43450000000,2760000000,6258000000,71467000000,0,0,0,150000000000.0,0,1110000000000.0,-2797000000,72469000000,2479000000,0.0,-6473000000,9433000000,3,1,4,0.0,0,62843000000.0,667000000,70829000000,324000000000.0,0.0,2210000000000.0,0.0,0,237000000000.0,1970000000000.0,2210000000000.0,100000000000.0,0.0,2012.0,0.26,16107692308.0,0.9891000000000001,1.0
2013-06-20,BAC,Bank of America Corp,reports,Financials,Banks,"Charlotte, North Carolina",1976-06-30,70858,13.08,12.89,12.8,13.14,185741100.0,190,2012/12/31,149000000000.0,0,0,2,5000000,0.0,0.0,627000000000.0,0,158000000000.0,3753000000.0,0.0,0,0,5618000000,17826000000,3072000000,-731000000,2070000000,11858000000.0,69976000000.0,0,0.0,-1116000000,6684000000.0,12991000000,0,-37463000000.0,24061000000,120000000000.0,1550000000000.0,0,0,-28811000000,-9350000000,-16056000000.0,42416000000.0,-34979000000.0,4188000000,-43450000000,2760000000,6258000000,71467000000,0,0,0,150000000000.0,0,1110000000000.0,-2797000000,72469000000,2479000000,0.0,-6473000000,9433000000,3,1,4,0.0,0,62843000000.0,667000000,70829000000,324000000000.0,0.0,2210000000000.0,0.0,0,237000000000.0,1970000000000.0,2210000000000.0,100000000000.0,0.0,2012.0,0.26,16107692308.0,0.9129,1.0
2013-06-21,BAC,Bank of America Corp,reports,Financials,Banks,"Charlotte, North Carolina",1976-06-30,70858,12.99,12.69,12.39,13.0,196004700.0,190,2012/12/31,149000000000.0,0,0,2,5000000,0.0,0.0,627000000000.0,0,158000000000.0,3753000000.0,0.0,0,0,5618000000,17826000000,3072000000,-731000000,2070000000,11858000000.0,69976000000.0,0,0.0,-1116000000,6684000000.0,12991000000,0,-37463000000.0,24061000000,120000000000.0,1550000000000.0,0,0,-28811000000,-9350000000,-16056000000.0,42416000000.0,-34979000000.0,4188000000,-43450000000,2760000000,6258000000,71467000000,0,0,0,150000000000.0,0,1110000000000.0,-2797000000,72469000000,2479000000,0.0,-6473000000,9433000000,3,1,4,0.0,0,62843000000.0,667000000,70829000000,324000000000.0,0.0,2210000000000.0,0.0,0,237000000000.0,1970000000000.0,2210000000000.0,100000000000.0,0.0,2012.0,0.26,16107692308.0,0.6284,0.5
2013-06-24,BAC,Bank of America Corp,reports,Financials,Banks,"Charlotte, North Carolina",1976-06-30,70858,12.4,12.3,12.13,12.45,159762500.0,190,2012/12/31,149000000000.0,0,0,2,5000000,0.0,0.0,627000000000.0,0,158000000000.0,3753000000.0,0.0,0,0,5618000000,17826000000,3072000000,-731000000,2070000000,11858000000.0,69976000000.0,0,0.0,-1116000000,6684000000.0,12991000000,0,-37463000000.0,24061000000,120000000000.0,1550000000000.0,0,0,-28811000000,-9350000000,-16056000000.0,42416000000.0,-34979000000.0,4188000000,-43450000000,2760000000,6258000000,71467000000,0,0,0,150000000000.0,0,1110000000000.0,-2797000000,72469000000,2479000000,0.0,-6473000000,9433000000,3,1,4,0.0,0,62843000000.0,667000000,70829000000,324000000000.0,0.0,2210000000000.0,0.0,0,237000000000.0,1970000000000.0,2210000000000.0,100000000000.0,0.0,2012.0,0.26,16107692308.0,0.05645,0.0
2013-06-25,BAC,Bank of America Corp,reports,Financials,Banks,"Charlotte, North Carolina",1976-06-30,70858,12.61,12.67,12.43,12.77,132844500.0,190,2012/12/31,149000000000.0,0,0,2,5000000,0.0,0.0,627000000000.0,0,158000000000.0,3753000000.0,0.0,0,0,5618000000,17826000000,3072000000,-731000000,2070000000,11858000000.0,69976000000.0,0,0.0,-1116000000,6684000000.0,12991000000,0,-37463000000.0,24061000000,120000000000.0,1550000000000.0,0,0,-28811000000,-9350000000,-16056000000.0,42416000000.0,-34979000000.0,4188000000,-43450000000,2760000000,6258000000,71467000000,0,0,0,150000000000.0,0,1110000000000.0,-2797000000,72469000000,2479000000,0.0,-6473000000,9433000000,3,1,4,0.0,0,62843000000.0,667000000,70829000000,324000000000.0,0.0,2210000000000.0,0.0,0,237000000000.0,1970000000000.0,2210000000000.0,100000000000.0,0.0,2012.0,0.26,16107692308.0,0.6047,1.0
2013-06-26,BAC,Bank of America Corp,reports,Financials,Banks,"Charlotte, North Carolina",1976-06-30,70858,12.84,12.76,12.68,12.85,105282000.0,190,2012/12/31,149000000000.0,0,0,2,5000000,0.0,0.0,627000000000.0,0,158000000000.0,3753000000.0,0.0,0,0,5618000000,17826000000,3072000000,-731000000,2070000000,11858000000.0,69976000000.0,0,0.0,-1116000000,6684000000.0,12991000000,0,-37463000000.0,24061000000,120000000000.0,1550000000000.0,0,0,-28811000000,-9350000000,-16056000000.0,42416000000.0,-34979000000.0,4188000000,-43450000000,2760000000,6258000000,71467000000,0,0,0,150000000000.0,0,1110000000000.0,-2797000000,72469000000,2479000000,0.0,-6473000000,9433000000,3,1,4,0.0,0,62843000000.0,667000000,70829000000,324000000000.0,0.0,2210000000000.0,0.0,0,237000000000.0,1970000000000.0,2210000000000.0,100000000000.0,0.0,2012.0,0.26,16107692308.0,0.0,0.0
2013-06-27,BAC,Bank of America Corp,reports,Financials,Banks,"Charlotte, North Carolina",1976-06-30,70858,12.84,13.01,12.78,13.03,124616300.0,190,2012/12/31,149000000000.0,0,0,2,5000000,0.0,0.0,627000000000.0,0,158000000000.0,3753000000.0,0.0,0,0,5618000000,17826000000,3072000000,-731000000,2070000000,11858000000.0,69976000000.0,0,0.0,-1116000000,6684000000.0,12991000000,0,-37463000000.0,24061000000,120000000000.0,1550000000000.0,0,0,-28811000000,-9350000000,-16056000000.0,42416000000.0,-34979000000.0,4188000000,-43450000000,2760000000,6258000000,71467000000,0,0,0,150000000000.0,0,1110000000000.0,-2797000000,72469000000,2479000000,0.0,-6473000000,9433000000,3,1,4,0.0,0,62843000000.0,667000000,70829000000,324000000000.0,0.0,2210000000000.0,0.0,0,237000000000.0,1970000000000.0,2210000000000.0,100000000000.0,0.0,2012.0,0.26,16107692308.0,0.0,0.0
2013-06-28,BAC,Bank of America Corp,reports,Financials,Banks,"Charlotte, North Carolina",1976-06-30,70858,12.97,12.86,12.84,13.0,90297100.0,190,2012/12/31,149000000000.0,0,0,2,5000000,0.0,0.0,627000000000.0,0,158000000000.0,3753000000.0,0.0,0,0,5618000000,17826000000,3072000000,-731000000,2070000000,11858000000.0,69976000000.0,0,0.0,-1116000000,6684000000.0,12991000000,0,-37463000000.0,24061000000,120000000000.0,1550000000000.0,0,0,-28811000000,-9350000000,-16056000000.0,42416000000.0,-34979000000.0,4188000000,-43450000000,2760000000,6258000000,71467000000,0,0,0,150000000000.0,0,1110000000000.0,-2797000000,72469000000,2479000000,0.0,-6473000000,9433000000,3,1,4,0.0,0,62843000000.0,667000000,70829000000,324000000000.0,0.0,2210000000000.0,0.0,0,237000000000.0,1970000000000.0,2210000000000.0,100000000000.0,0.0,2012.0,0.26,16107692308.0,0.859,1.0
2013-07-01,BAC,Bank of America Corp,reports,Financials,Banks,"Charlotte, North Carolina",1976-06-30,70858,12.95,12.93,12.92,13.1,83146300.0,190,2012/12/31,149000000000.0,0,0,2,5000000,0.0,0.0,627000000000.0,0,158000000000.0,3753000000.0,0.0,0,0,5618000000,17826000000,3072000000,-731000000,2070000000,11858000000.0,69976000000.0,0,0.0,-1116000000,6684000000.0,12991000000,0,-37463000000.0,24061000000,120000000000.0,1550000000000.0,0,0,-28811000000,-9350000000,-16056000000.0,42416000000.0,-34979000000.0,4188000000,-43450000000,2760000000,6258000000,71467000000,0,0,0,150000000000.0,0,1110000000000.0,-2797000000,72469000000,2479000000,0.0,-6473000000,9433000000,3,1,4,0.0,0,62843000000.0,667000000,70829000000,324000000000.0,0.0,2210000000000.0,0.0,0,237000000000.0,1970000000000.0,2210000000000.0,100000000000.0,0.0,2012.0,0.26,16107692308.0,0.0,0.0
2013-07-02,BAC,Bank of America Corp,reports,Financials,Banks,"Charlotte, North Carolina",1976-06-30,70858,12.95,12.9,12.8,13.1,83708600.0,190,2012/12/31,149000000000.0,0,0,2,5000000,0.0,0.0,627000000000.0,0,158000000000.0,3753000000.0,0.0,0,0,5618000000,17826000000,3072000000,-731000000,2070000000,11858000000.0,69976000000.0,0,0.0,-1116000000,6684000000.0,12991000000,0,-37463000000.0,24061000000,120000000000.0,1550000000000.0,0,0,-28811000000,-9350000000,-16056000000.0,42416000000.0,-34979000000.0,4188000000,-43450000000,2760000000,6258000000,71467000000,0,0,0,150000000000.0,0,1110000000000.0,-2797000000,72469000000,2479000000,0.0,-6473000000,9433000000,3,1,4,0.0,0,62843000000.0,667000000,70829000000,324000000000.0,0.0,2210000000000.0,0.0,0,237000000000.0,1970000000000.0,2210000000000.0,100000000000.0,0.0,2012.0,0.26,16107692308.0,0.0,0.0
2013-07-03,BAC,Bank of America Corp,reports,Financials,Banks,"Charlotte, North Carolina",1976-06-30,70858,12.82,12.83,12.73,12.84,37971700.0,190,2012/12/31,149000000000.0,0,0,2,5000000,0.0,0.0,627000000000.0,0,158000000000.0,3753000000.0,0.0,0,0,5618000000,17826000000,3072000000,-731000000,2070000000,11858000000.0,69976000000.0,0,0.0,-1116000000,6684000000.0,12991000000,0,-37463000000.0,24061000000,120000000000.0,1550000000000.0,0,0,-28811000000,-9350000000,-16056000000.0,42416000000.0,-34979000000.0,4188000000,-43450000000,2760000000,6258000000,71467000000,0,0,0,150000000000.0,0,1110000000000.0,-2797000000,72469000000,2479000000,0.0,-6473000000,9433000000,3,1,4,0.0,0,62843000000.0,667000000,70829000000,324000000000.0,0.0,2210000000000.0,0.0,0,237000000000.0,1970000000000.0,2210000000000.0,100000000000.0,0.0,2012.0,0.26,16107692308.0,0.49560000000000004,1.0
2013-07-05,BAC,Bank of America Corp,reports,Financials,Banks,"Charlotte, North Carolina",1976-06-30,70858,12.99,13.06,12.91,13.08,80758500.0,190,2012/12/31,149000000000.0,0,0,2,5000000,0.0,0.0,627000000000.0,0,158000000000.0,3753000000.0,0.0,0,0,5618000000,17826000000,3072000000,-731000000,2070000000,11858000000.0,69976000000.0,0,0.0,-1116000000,6684000000.0,12991000000,0,-37463000000.0,24061000000,120000000000.0,1550000000000.0,0,0,-28811000000,-9350000000,-16056000000.0,42416000000.0,-34979000000.0,4188000000,-43450000000,2760000000,6258000000,71467000000,0,0,0,150000000000.0,0,1110000000000.0,-2797000000,72469000000,2479000000,0.0,-6473000000,9433000000,3,1,4,0.0,0,62843000000.0,667000000,70829000000,324000000000.0,0.0,2210000000000.0,0.0,0,237000000000.0,1970000000000.0,2210000000000.0,100000000000.0,0.0,2012.0,0.26,16107692308.0,0.8941,1.0
2013-07-08,BAC,Bank of America Corp,reports,Financials,Banks,"Charlotte, North Carolina",1976-06-30,70858,13.11,13.28,13.08,13.37,107441200.0,190,2012/12/31,149000000000.0,0,0,2,5000000,0.0,0.0,627000000000.0,0,158000000000.0,3753000000.0,0.0,0,0,5618000000,17826000000,3072000000,-731000000,2070000000,11858000000.0,69976000000.0,0,0.0,-1116000000,6684000000.0,12991000000,0,-37463000000.0,24061000000,120000000000.0,1550000000000.0,0,0,-28811000000,-9350000000,-16056000000.0,42416000000.0,-34979000000.0,4188000000,-43450000000,2760000000,6258000000,71467000000,0,0,0,150000000000.0,0,1110000000000.0,-2797000000,72469000000,2479000000,0.0,-6473000000,9433000000,3,1,4,0.0,0,62843000000.0,667000000,70829000000,324000000000.0,0.0,2210000000000.0,0.0,0,237000000000.0,1970000000000.0,2210000000000.0,100000000000.0,0.0,2012.0,0.26,16107692308.0,0.926,1.0
2013-07-09,BAC,Bank of America Corp,reports,Financials,Banks,"Charlotte, North Carolina",1976-06-30,70858,13.37,13.53,13.25,13.53,106067300.0,190,2012/12/31,149000000000.0,0,0,2,5000000,0.0,0.0,627000000000.0,0,158000000000.0,3753000000.0,0.0,0,0,5618000000,17826000000,3072000000,-731000000,2070000000,11858000000.0,69976000000.0,0,0.0,-1116000000,6684000000.0,12991000000,0,-37463000000.0,24061000000,120000000000.0,1550000000000.0,0,0,-28811000000,-9350000000,-16056000000.0,42416000000.0,-34979000000.0,4188000000,-43450000000,2760000000,6258000000,71467000000,0,0,0,150000000000.0,0,1110000000000.0,-2797000000,72469000000,2479000000,0.0,-6473000000,9433000000,3,1,4,0.0,0,62843000000.0,667000000,70829000000,324000000000.0,0.0,2210000000000.0,0.0,0,237000000000.0,1970000000000.0,2210000000000.0,100000000000.0,0.0,2012.0,0.26,16107692308.0,0.64695,1.0
2013-07-10,BAC,Bank of America Corp,reports,Financials,Banks,"Charlotte, North Carolina",1976-06-30,70858,13.51,13.37,13.31,13.53,104353400.0,190,2012/12/31,149000000000.0,0,0,2,5000000,0.0,0.0,627000000000.0,0,158000000000.0,3753000000.0,0.0,0,0,5618000000,17826000000,3072000000,-731000000,2070000000,11858000000.0,69976000000.0,0,0.0,-1116000000,6684000000.0,12991000000,0,-37463000000.0,24061000000,120000000000.0,1550000000000.0,0,0,-28811000000,-9350000000,-16056000000.0,42416000000.0,-34979000000.0,4188000000,-43450000000,2760000000,6258000000,71467000000,0,0,0,150000000000.0,0,1110000000000.0,-2797000000,72469000000,2479000000,0.0,-6473000000,9433000000,3,1,4,0.0,0,62843000000.0,667000000,70829000000,324000000000.0,0.0,2210000000000.0,0.0,0,237000000000.0,1970000000000.0,2210000000000.0,100000000000.0,0.0,2012.0,0.26,16107692308.0,0.8513999999999999,1.0
2013-07-11,BAC,Bank of America Corp,reports,Financials,Banks,"Charlotte, North Carolina",1976-06-30,70858,13.54,13.51,13.33,13.58,93756500.0,190,2012/12/31,149000000000.0,0,0,2,5000000,0.0,0.0,627000000000.0,0,158000000000.0,3753000000.0,0.0,0,0,5618000000,17826000000,3072000000,-731000000,2070000000,11858000000.0,69976000000.0,0,0.0,-1116000000,6684000000.0,12991000000,0,-37463000000.0,24061000000,120000000000.0,1550000000000.0,0,0,-28811000000,-9350000000,-16056000000.0,42416000000.0,-34979000000.0,4188000000,-43450000000,2760000000,6258000000,71467000000,0,0,0,150000000000.0,0,1110000000000.0,-2797000000,72469000000,2479000000,0.0,-6473000000,9433000000,3,1,4,0.0,0,62843000000.0,667000000,70829000000,324000000000.0,0.0,2210000000000.0,0.0,0,237000000000.0,1970000000000.0,2210000000000.0,100000000000.0,0.0,2012.0,0.26,16107692308.0,0.91245,1.0
2013-07-12,BAC,Bank of America Corp,reports,Financials,Banks,"Charlotte, North Carolina",1976-06-30,70858,13.54,13.78,13.47,13.8,123958400.0,190,2012/12/31,149000000000.0,0,0,2,5000000,0.0,0.0,627000000000.0,0,158000000000.0,3753000000.0,0.0,0,0,5618000000,17826000000,3072000000,-731000000,2070000000,11858000000.0,69976000000.0,0,0.0,-1116000000,6684000000.0,12991000000,0,-37463000000.0,24061000000,120000000000.0,1550000000000.0,0,0,-28811000000,-9350000000,-16056000000.0,42416000000.0,-34979000000.0,4188000000,-43450000000,2760000000,6258000000,71467000000,0,0,0,150000000000.0,0,1110000000000.0,-2797000000,72469000000,2479000000,0.0,-6473000000,9433000000,3,1,4,0.0,0,62843000000.0,667000000,70829000000,324000000000.0,0.0,2210000000000.0,0.0,0,237000000000.0,1970000000000.0,2210000000000.0,100000000000.0,0.0,2012.0,0.26,16107692308.0,0.3349333333333333,0.3333333333333333
2013-07-15,BAC,Bank of America Corp,reports,Financials,Banks,"Charlotte, North Carolina",1976-06-30,70858,13.93,13.88,13.76,13.94,90765200.0,190,2012/12/31,149000000000.0,0,0,2,5000000,0.0,0.0,627000000000.0,0,158000000000.0,3753000000.0,0.0,0,0,5618000000,17826000000,3072000000,-731000000,2070000000,11858000000.0,69976000000.0,0,0.0,-1116000000,6684000000.0,12991000000,0,-37463000000.0,24061000000,120000000000.0,1550000000000.0,0,0,-28811000000,-9350000000,-16056000000.0,42416000000.0,-34979000000.0,4188000000,-43450000000,2760000000,6258000000,71467000000,0,0,0,150000000000.0,0,1110000000000.0,-2797000000,72469000000,2479000000,0.0,-6473000000,9433000000,3,1,4,0.0,0,62843000000.0,667000000,70829000000,324000000000.0,0.0,2210000000000.0,0.0,0,237000000000.0,1970000000000.0,2210000000000.0,100000000000.0,0.0,2012.0,0.26,16107692308.0,-0.04265000000000002,0.0
2013-07-16,BAC,Bank of America Corp,reports,Financials,Banks,"Charlotte, North Carolina",1976-06-30,70858,13.93,13.92,13.77,14.02,146041900.0,190,2012/12/31,149000000000.0,0,0,2,5000000,0.0,0.0,627000000000.0,0,158000000000.0,3753000000.0,0.0,0,0,5618000000,17826000000,3072000000,-731000000,2070000000,11858000000.0,69976000000.0,0,0.0,-1116000000,6684000000.0,12991000000,0,-37463000000.0,24061000000,120000000000.0,1550000000000.0,0,0,-28811000000,-9350000000,-16056000000.0,42416000000.0,-34979000000.0,4188000000,-43450000000,2760000000,6258000000,71467000000,0,0,0,150000000000.0,0,1110000000000.0,-2797000000,72469000000,2479000000,0.0,-6473000000,9433000000,3,1,4,0.0,0,62843000000.0,667000000,70829000000,324000000000.0,0.0,2210000000000.0,0.0,0,237000000000.0,1970000000000.0,2210000000000.0,100000000000.0,0.0,2012.0,0.26,16107692308.0,0.9746999999999999,1.0
2013-07-17,BAC,Bank of America Corp,reports,Financials,Banks,"Charlotte, North Carolina",1976-06-30,70858,14.06,14.31,14.04,14.44,249674500.0,190,2012/12/31,149000000000.0,0,0,2,5000000,0.0,0.0,627000000000.0,0,158000000000.0,3753000000.0,0.0,0,0,5618000000,17826000000,3072000000,-731000000,2070000000,11858000000.0,69976000000.0,0,0.0,-1116000000,6684000000.0,12991000000,0,-37463000000.0,24061000000,120000000000.0,1550000000000.0,0,0,-28811000000,-9350000000,-16056000000.0,42416000000.0,-34979000000.0,4188000000,-43450000000,2760000000,6258000000,71467000000,0,0,0,150000000000.0,0,1110000000000.0,-2797000000,72469000000,2479000000,0.0,-6473000000,9433000000,3,1,4,0.0,0,62843000000.0,667000000,70829000000,324000000000.0,0.0,2210000000000.0,0.0,0,237000000000.0,1970000000000.0,2210000000000.0,100000000000.0,0.0,2012.0,0.26,16107692308.0,0.8258666666666667,1.0
2013-07-18,BAC,Bank of America Corp,reports,Financials,Banks,"Charlotte, North Carolina",1976-06-30,70858,14.4,14.76,14.4,14.85,221796400.0,190,2012/12/31,149000000000.0,0,0,2,5000000,0.0,0.0,627000000000.0,0,158000000000.0,3753000000.0,0.0,0,0,5618000000,17826000000,3072000000,-731000000,2070000000,11858000000.0,69976000000.0,0,0.0,-1116000000,6684000000.0,12991000000,0,-37463000000.0,24061000000,120000000000.0,1550000000000.0,0,0,-28811000000,-9350000000,-16056000000.0,42416000000.0,-34979000000.0,4188000000,-43450000000,2760000000,6258000000,71467000000,0,0,0,150000000000.0,0,1110000000000.0,-2797000000,72469000000,2479000000,0.0,-6473000000,9433000000,3,1,4,0.0,0,62843000000.0,667000000,70829000000,324000000000.0,0.0,2210000000000.0,0.0,0,237000000000.0,1970000000000.0,2210000000000.0,100000000000.0,0.0,2012.0,0.26,16107692308.0,0.942175,1.0
