date,GICS Sector,GICS Sub Industry,Address of Headquarters,Date first added,CIK,open,low,high,volume,SMA_100,BBL_20_2.0,BBM_20_2.0,BBU_20_2.0,BBB_20_2.0,BBP_20_2.0,RSI_14,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,CUMLOGRET_1,SMA_55_CUMLOGRET,Unnamed: 0,Accounts Payable,Accounts Receivable,Add'l income/expense items,After Tax ROE,Capital Expenditures,Capital Surplus,Cash Ratio,Cash and Cash Equivalents,Changes in Inventories,Common Stocks,Cost of Revenue,Current Ratio,Deferred Asset Charges,Deferred Liability Charges,Depreciation,Earnings Before Interest and Tax,Earnings Before Tax,Effect of Exchange Rate,Equity Earnings/Loss Unconsolidated Subsidiary,Fixed Assets,Goodwill,Gross Margin,Gross Profit,Income Tax,Intangible Assets,Interest Expense,Inventory,Investments,Liabilities,Long-Term Debt,Long-Term Investments,Minority Interest,Misc. Stocks,Net Borrowings,Net Cash Flow,Net Cash Flow-Operating,Net Cash Flows-Financing,Net Cash Flows-Investing,Net Income,Net Income Adjustments,Net Income Applicable to Common Shareholders,Net Income-Cont. Operations,Net Receivables,Non-Recurring Items,Operating Income,Operating Margin,Other Assets,Other Current Assets,Other Current Liabilities,Other Equity,Other Financing Activities,Other Investing Activities,Other Liabilities,Other Operating Activities,Other Operating Items,Pre-Tax Margin,Pre-Tax ROE,Profit Margin,Quick Ratio,Research and Development,Retained Earnings,Sale and Purchase of Stock,"Sales, General and Admin.",Short-Term Debt / Current Portion of Long-Term Debt,Short-Term Investments,Total Assets,Total Current Assets,Total Current Liabilities,Total Equity,Total Liabilities,Total Liabilities & Equity,Total Revenue,Treasury Stock,Earnings Per Share,Estimated Shares Outstanding,close
2016-09-13,0,0,0,0,70858,15.67,15.55,15.86,89317600.0,14.448899999999998,14.969328679604516,15.64,16.310671320395485,8.576359595850189,0.5596417332657264,57.61046286945849,0.2935975490695313,-0.0551691348473539,0.3487666839168852,0.0019102202561192,-0.0745114841858762,193,146286000000.0,0.0,0.0,6.0,0.0,0.0,10.0,612987000000.0,0.0,151042000000.0,2204000000.0,102.0,0.0,0.0,4861000000.0,31842000000.0,22154000000.0,-597000000.0,261000000.0,9485000000.0,69761000000.0,0.0,0.0,6266000000.0,3768000000.0,8345000000.0,0.0,-56263000000.0,730000000.0,105413000000.0,1534829000000.0,0.0,0.0,-26755000000.0,20764000000.0,27730000000.0,48585000000.0,-54954000000.0,15888000000.0,3340000000.0,14405000000.0,16149000000.0,58312000000.0,0.0,0.0,0.0,108582000000.0,0.0,1197259000000.0,-5674000000.0,78324000000.0,1309000000.0,0.0,-381000000.0,3995000000.0,24.0,9.0,17.0,60.0,0.0,88564000000.0,590000000.0,56358000000.0,202389000000.0,7744000000.0,2144316000000.0,0.0,0.0,256205000000.0,1888111000000.0,2144316000000.0,93056000000.0,0.0,0.36,13425000000.0,15.72
2016-09-14,0,0,0,0,70858,15.67,15.56,15.84,75528100.0,14.4541,15.027764594814633,15.663,16.298235405185366,8.111286537513461,0.4740253772612305,54.935471233559376,0.2619507180467888,-0.0694527726960771,0.331403490742866,-0.0038314223115559,-0.0699769954194829,193,146286000000.0,0.0,0.0,6.0,0.0,0.0,10.0,612987000000.0,0.0,151042000000.0,2204000000.0,102.0,0.0,0.0,4861000000.0,31842000000.0,22154000000.0,-597000000.0,261000000.0,9485000000.0,69761000000.0,0.0,0.0,6266000000.0,3768000000.0,8345000000.0,0.0,-56263000000.0,730000000.0,105413000000.0,1534829000000.0,0.0,0.0,-26755000000.0,20764000000.0,27730000000.0,48585000000.0,-54954000000.0,15888000000.0,3340000000.0,14405000000.0,16149000000.0,58312000000.0,0.0,0.0,0.0,108582000000.0,0.0,1197259000000.0,-5674000000.0,78324000000.0,1309000000.0,0.0,-381000000.0,3995000000.0,24.0,9.0,17.0,60.0,0.0,88564000000.0,590000000.0,56358000000.0,202389000000.0,7744000000.0,2144316000000.0,0.0,0.0,256205000000.0,1888111000000.0,2144316000000.0,93056000000.0,0.0,0.36,13425000000.0,15.63
2016-09-15,0,0,0,0,70858,15.64,15.58,15.75,67322600.0,14.461199999999998,15.098918632728491,15.688999999999998,16.279081367271505,7.522230445171867,0.4839005253734303,55.9152137800692,0.2373618821395489,-0.0752332868826537,0.3125951690222026,-0.0012755103770117,-0.0661561579121486,193,146286000000.0,0.0,0.0,6.0,0.0,0.0,10.0,612987000000.0,0.0,151042000000.0,2204000000.0,102.0,0.0,0.0,4861000000.0,31842000000.0,22154000000.0,-597000000.0,261000000.0,9485000000.0,69761000000.0,0.0,0.0,6266000000.0,3768000000.0,8345000000.0,0.0,-56263000000.0,730000000.0,105413000000.0,1534829000000.0,0.0,0.0,-26755000000.0,20764000000.0,27730000000.0,48585000000.0,-54954000000.0,15888000000.0,3340000000.0,14405000000.0,16149000000.0,58312000000.0,0.0,0.0,0.0,108582000000.0,0.0,1197259000000.0,-5674000000.0,78324000000.0,1309000000.0,0.0,-381000000.0,3995000000.0,24.0,9.0,17.0,60.0,0.0,88564000000.0,590000000.0,56358000000.0,202389000000.0,7744000000.0,2144316000000.0,0.0,0.0,256205000000.0,1888111000000.0,2144316000000.0,93056000000.0,0.0,0.36,13425000000.0,15.67
2016-09-16,0,0,0,0,70858,15.66,15.48,15.68,90926200.0,14.4652,15.158637110418882,15.705499999999995,16.25236288958111,6.963966630557634,0.302967065323207,50.585538953013575,0.2010331715895503,-0.0892495979461218,0.2902827695356722,-0.0128289123161639,-0.0632336908630658,193,146286000000.0,0.0,0.0,6.0,0.0,0.0,10.0,612987000000.0,0.0,151042000000.0,2204000000.0,102.0,0.0,0.0,4861000000.0,31842000000.0,22154000000.0,-597000000.0,261000000.0,9485000000.0,69761000000.0,0.0,0.0,6266000000.0,3768000000.0,8345000000.0,0.0,-56263000000.0,730000000.0,105413000000.0,1534829000000.0,0.0,0.0,-26755000000.0,20764000000.0,27730000000.0,48585000000.0,-54954000000.0,15888000000.0,3340000000.0,14405000000.0,16149000000.0,58312000000.0,0.0,0.0,0.0,108582000000.0,0.0,1197259000000.0,-5674000000.0,78324000000.0,1309000000.0,0.0,-381000000.0,3995000000.0,24.0,9.0,17.0,60.0,0.0,88564000000.0,590000000.0,56358000000.0,202389000000.0,7744000000.0,2144316000000.0,0.0,0.0,256205000000.0,1888111000000.0,2144316000000.0,93056000000.0,0.0,0.36,13425000000.0,15.49
2016-09-19,0,0,0,0,70858,15.55,15.55,15.78,66186400.0,14.470900000000002,15.220794256788537,15.724,16.227205743211464,6.400480071374513,0.3668536659132604,53.2514813130363,0.1782567382915232,-0.0896208249953192,0.2678775632868424,-0.006393883675256,-0.0603041665953282,193,146286000000.0,0.0,0.0,6.0,0.0,0.0,10.0,612987000000.0,0.0,151042000000.0,2204000000.0,102.0,0.0,0.0,4861000000.0,31842000000.0,22154000000.0,-597000000.0,261000000.0,9485000000.0,69761000000.0,0.0,0.0,6266000000.0,3768000000.0,8345000000.0,0.0,-56263000000.0,730000000.0,105413000000.0,1534829000000.0,0.0,0.0,-26755000000.0,20764000000.0,27730000000.0,48585000000.0,-54954000000.0,15888000000.0,3340000000.0,14405000000.0,16149000000.0,58312000000.0,0.0,0.0,0.0,108582000000.0,0.0,1197259000000.0,-5674000000.0,78324000000.0,1309000000.0,0.0,-381000000.0,3995000000.0,24.0,9.0,17.0,60.0,0.0,88564000000.0,590000000.0,56358000000.0,202389000000.0,7744000000.0,2144316000000.0,0.0,0.0,256205000000.0,1888111000000.0,2144316000000.0,93056000000.0,0.0,0.36,13425000000.0,15.59
2016-09-20,0,0,0,0,70858,15.74,15.51,15.76,68210400.0,14.479,15.303027127528171,15.745,16.186972872471824,5.614136201610991,0.3359627829768646,53.52152451589291,0.1591782593453015,-0.0869594431532327,0.2461377024985342,-0.0057526524894498,-0.0571285541580849,193,146286000000.0,0.0,0.0,6.0,0.0,0.0,10.0,612987000000.0,0.0,151042000000.0,2204000000.0,102.0,0.0,0.0,4861000000.0,31842000000.0,22154000000.0,-597000000.0,261000000.0,9485000000.0,69761000000.0,0.0,0.0,6266000000.0,3768000000.0,8345000000.0,0.0,-56263000000.0,730000000.0,105413000000.0,1534829000000.0,0.0,0.0,-26755000000.0,20764000000.0,27730000000.0,48585000000.0,-54954000000.0,15888000000.0,3340000000.0,14405000000.0,16149000000.0,58312000000.0,0.0,0.0,0.0,108582000000.0,0.0,1197259000000.0,-5674000000.0,78324000000.0,1309000000.0,0.0,-381000000.0,3995000000.0,24.0,9.0,17.0,60.0,0.0,88564000000.0,590000000.0,56358000000.0,202389000000.0,7744000000.0,2144316000000.0,0.0,0.0,256205000000.0,1888111000000.0,2144316000000.0,93056000000.0,0.0,0.36,13425000000.0,15.6
2016-09-21,0,0,0,0,70858,15.71,15.39,15.83,95464600.0,14.4899,15.353748821538948,15.76,16.16625117846105,5.155471807881352,0.3646157773416221,54.9235934641986,0.146405339836491,-0.0797858901296345,0.2261912299661256,-0.0025526497587789,-0.0533881129427731,193,146286000000.0,0.0,0.0,6.0,0.0,0.0,10.0,612987000000.0,0.0,151042000000.0,2204000000.0,102.0,0.0,0.0,4861000000.0,31842000000.0,22154000000.0,-597000000.0,261000000.0,9485000000.0,69761000000.0,0.0,0.0,6266000000.0,3768000000.0,8345000000.0,0.0,-56263000000.0,730000000.0,105413000000.0,1534829000000.0,0.0,0.0,-26755000000.0,20764000000.0,27730000000.0,48585000000.0,-54954000000.0,15888000000.0,3340000000.0,14405000000.0,16149000000.0,58312000000.0,0.0,0.0,0.0,108582000000.0,0.0,1197259000000.0,-5674000000.0,78324000000.0,1309000000.0,0.0,-381000000.0,3995000000.0,24.0,9.0,17.0,60.0,0.0,88564000000.0,590000000.0,56358000000.0,202389000000.0,7744000000.0,2144316000000.0,0.0,0.0,256205000000.0,1888111000000.0,2144316000000.0,93056000000.0,0.0,0.36,13425000000.0,15.65
2016-09-22,0,0,0,0,70858,15.69,15.5,15.71,75611300.0,14.4982,15.390737531515455,15.77,16.149262468484544,4.809923506462197,0.2758808027073106,53.19546204831815,0.1307410258072376,-0.0763601633271103,0.207101189134348,-0.0057526524894498,-0.0498763093892092,193,146286000000.0,0.0,0.0,6.0,0.0,0.0,10.0,612987000000.0,0.0,151042000000.0,2204000000.0,102.0,0.0,0.0,4861000000.0,31842000000.0,22154000000.0,-597000000.0,261000000.0,9485000000.0,69761000000.0,0.0,0.0,6266000000.0,3768000000.0,8345000000.0,0.0,-56263000000.0,730000000.0,105413000000.0,1534829000000.0,0.0,0.0,-26755000000.0,20764000000.0,27730000000.0,48585000000.0,-54954000000.0,15888000000.0,3340000000.0,14405000000.0,16149000000.0,58312000000.0,0.0,0.0,0.0,108582000000.0,0.0,1197259000000.0,-5674000000.0,78324000000.0,1309000000.0,0.0,-381000000.0,3995000000.0,24.0,9.0,17.0,60.0,0.0,88564000000.0,590000000.0,56358000000.0,202389000000.0,7744000000.0,2144316000000.0,0.0,0.0,256205000000.0,1888111000000.0,2144316000000.0,93056000000.0,0.0,0.36,13425000000.0,15.6
2016-09-23,0,0,0,0,70858,15.53,15.5,15.67,51604400.0,14.5098,15.388949057285371,15.7695,16.150050942714625,4.826417359011077,0.1721858074766368,50.45976673742342,0.110596722498764,-0.0772035733084671,0.1878002958072312,-0.0108940519898685,-0.046668832621379,193,146286000000.0,0.0,0.0,6.0,0.0,0.0,10.0,612987000000.0,0.0,151042000000.0,2204000000.0,102.0,0.0,0.0,4861000000.0,31842000000.0,22154000000.0,-597000000.0,261000000.0,9485000000.0,69761000000.0,0.0,0.0,6266000000.0,3768000000.0,8345000000.0,0.0,-56263000000.0,730000000.0,105413000000.0,1534829000000.0,0.0,0.0,-26755000000.0,20764000000.0,27730000000.0,48585000000.0,-54954000000.0,15888000000.0,3340000000.0,14405000000.0,16149000000.0,58312000000.0,0.0,0.0,0.0,108582000000.0,0.0,1197259000000.0,-5674000000.0,78324000000.0,1309000000.0,0.0,-381000000.0,3995000000.0,24.0,9.0,17.0,60.0,0.0,88564000000.0,590000000.0,56358000000.0,202389000000.0,7744000000.0,2144316000000.0,0.0,0.0,256205000000.0,1888111000000.0,2144316000000.0,93056000000.0,0.0,0.36,13425000000.0,15.52
2016-09-26,0,0,0,0,70858,15.4,15.02,15.44,94972100.0,14.5194,15.252650417660242,15.7345,16.21634958233976,6.124752389205365,-0.1687771699110393,38.88446295057773,0.059251792869631,-0.1028388023500802,0.1620905952197112,-0.0389912939651836,-0.0441944552209323,193,146286000000.0,0.0,0.0,6.0,0.0,0.0,10.0,612987000000.0,0.0,151042000000.0,2204000000.0,102.0,0.0,0.0,4861000000.0,31842000000.0,22154000000.0,-597000000.0,261000000.0,9485000000.0,69761000000.0,0.0,0.0,6266000000.0,3768000000.0,8345000000.0,0.0,-56263000000.0,730000000.0,105413000000.0,1534829000000.0,0.0,0.0,-26755000000.0,20764000000.0,27730000000.0,48585000000.0,-54954000000.0,15888000000.0,3340000000.0,14405000000.0,16149000000.0,58312000000.0,0.0,0.0,0.0,108582000000.0,0.0,1197259000000.0,-5674000000.0,78324000000.0,1309000000.0,0.0,-381000000.0,3995000000.0,24.0,9.0,17.0,60.0,0.0,88564000000.0,590000000.0,56358000000.0,202389000000.0,7744000000.0,2144316000000.0,0.0,0.0,256205000000.0,1888111000000.0,2144316000000.0,93056000000.0,0.0,0.36,13425000000.0,15.09
2016-09-27,0,0,0,0,70858,15.01,14.81,15.34,81992600.0,14.5318,15.190817842229112,15.707,16.223182157770886,6.57263841307553,0.0960728264990806,45.18311653148592,0.034303465748577,-0.1022297035769073,0.1365331693254843,-0.0258245468039702,-0.0415358206499007,193,146286000000.0,0.0,0.0,6.0,0.0,0.0,10.0,612987000000.0,0.0,151042000000.0,2204000000.0,102.0,0.0,0.0,4861000000.0,31842000000.0,22154000000.0,-597000000.0,261000000.0,9485000000.0,69761000000.0,0.0,0.0,6266000000.0,3768000000.0,8345000000.0,0.0,-56263000000.0,730000000.0,105413000000.0,1534829000000.0,0.0,0.0,-26755000000.0,20764000000.0,27730000000.0,48585000000.0,-54954000000.0,15888000000.0,3340000000.0,14405000000.0,16149000000.0,58312000000.0,0.0,0.0,0.0,108582000000.0,0.0,1197259000000.0,-5674000000.0,78324000000.0,1309000000.0,0.0,-381000000.0,3995000000.0,24.0,9.0,17.0,60.0,0.0,88564000000.0,590000000.0,56358000000.0,202389000000.0,7744000000.0,2144316000000.0,0.0,0.0,256205000000.0,1888111000000.0,2144316000000.0,93056000000.0,0.0,0.36,13425000000.0,15.29
2016-09-28,0,0,0,0,70858,15.36,15.15,15.39,66076400.0,14.5445,15.182133548810972,15.66649995,16.150866351189023,6.183466667537641,0.2042528659123598,47.7907168088894,0.021545620103895,-0.0919900393772714,0.1135356594811665,-0.0199556026674432,-0.0392190988936577,193,146286000000.0,0.0,0.0,6.0,0.0,0.0,10.0,612987000000.0,0.0,151042000000.0,2204000000.0,102.0,0.0,0.0,4861000000.0,31842000000.0,22154000000.0,-597000000.0,261000000.0,9485000000.0,69761000000.0,0.0,0.0,6266000000.0,3768000000.0,8345000000.0,0.0,-56263000000.0,730000000.0,105413000000.0,1534829000000.0,0.0,0.0,-26755000000.0,20764000000.0,27730000000.0,48585000000.0,-54954000000.0,15888000000.0,3340000000.0,14405000000.0,16149000000.0,58312000000.0,0.0,0.0,0.0,108582000000.0,0.0,1197259000000.0,-5674000000.0,78324000000.0,1309000000.0,0.0,-381000000.0,3995000000.0,24.0,9.0,17.0,60.0,0.0,88564000000.0,590000000.0,56358000000.0,202389000000.0,7744000000.0,2144316000000.0,0.0,0.0,256205000000.0,1888111000000.0,2144316000000.0,93056000000.0,0.0,0.36,13425000000.0,15.38
2016-09-29,0,0,0,0,70858,15.38,15.06,15.5,78997700.0,14.5562,15.136381511474944,15.617499999999998,16.09861848852505,6.16127406467173,0.0245453969119563,42.47213737783114,-0.006245234690132,-0.0958247153370388,0.0895794806469068,-0.0343631865307155,-0.0370295526187627,193,146286000000.0,0.0,0.0,6.0,0.0,0.0,10.0,612987000000.0,0.0,151042000000.0,2204000000.0,102.0,0.0,0.0,4861000000.0,31842000000.0,22154000000.0,-597000000.0,261000000.0,9485000000.0,69761000000.0,0.0,0.0,6266000000.0,3768000000.0,8345000000.0,0.0,-56263000000.0,730000000.0,105413000000.0,1534829000000.0,0.0,0.0,-26755000000.0,20764000000.0,27730000000.0,48585000000.0,-54954000000.0,15888000000.0,3340000000.0,14405000000.0,16149000000.0,58312000000.0,0.0,0.0,0.0,108582000000.0,0.0,1197259000000.0,-5674000000.0,78324000000.0,1309000000.0,0.0,-381000000.0,3995000000.0,24.0,9.0,17.0,60.0,0.0,88564000000.0,590000000.0,56358000000.0,202389000000.0,7744000000.0,2144316000000.0,0.0,0.0,256205000000.0,1888111000000.0,2144316000000.0,93056000000.0,0.0,0.36,13425000000.0,15.16
2016-09-30,0,0,0,0,70858,15.26,15.17,15.73,119428700.0,14.569699999999996,15.14898672585793,15.601000000000004,16.053013274142074,5.794670522941766,0.5542019480434521,54.59298828397368,0.0111407934306733,-0.0627509497729868,0.0738917432036601,-0.0025526497587789,-0.0345435272486683,193,146286000000.0,0.0,0.0,6.0,0.0,0.0,10.0,612987000000.0,0.0,151042000000.0,2204000000.0,102.0,0.0,0.0,4861000000.0,31842000000.0,22154000000.0,-597000000.0,261000000.0,9485000000.0,69761000000.0,0.0,0.0,6266000000.0,3768000000.0,8345000000.0,0.0,-56263000000.0,730000000.0,105413000000.0,1534829000000.0,0.0,0.0,-26755000000.0,20764000000.0,27730000000.0,48585000000.0,-54954000000.0,15888000000.0,3340000000.0,14405000000.0,16149000000.0,58312000000.0,0.0,0.0,0.0,108582000000.0,0.0,1197259000000.0,-5674000000.0,78324000000.0,1309000000.0,0.0,-381000000.0,3995000000.0,24.0,9.0,17.0,60.0,0.0,88564000000.0,590000000.0,56358000000.0,202389000000.0,7744000000.0,2144316000000.0,0.0,0.0,256205000000.0,1888111000000.0,2144316000000.0,93056000000.0,0.0,0.36,13425000000.0,15.65
2016-10-03,0,0,0,0,70858,15.59,15.5,15.73,69873100.0,14.584,15.168646161065718,15.5825,15.99635383893428,5.311777172267372,0.5573874101570724,54.09202407148263,0.0230399232298168,-0.0406814559790746,0.0637213792088914,-0.0038314223115559,-0.0320940674252003,193,146286000000.0,0.0,0.0,6.0,0.0,0.0,10.0,612987000000.0,0.0,151042000000.0,2204000000.0,102.0,0.0,0.0,4861000000.0,31842000000.0,22154000000.0,-597000000.0,261000000.0,9485000000.0,69761000000.0,0.0,0.0,6266000000.0,3768000000.0,8345000000.0,0.0,-56263000000.0,730000000.0,105413000000.0,1534829000000.0,0.0,0.0,-26755000000.0,20764000000.0,27730000000.0,48585000000.0,-54954000000.0,15888000000.0,3340000000.0,14405000000.0,16149000000.0,58312000000.0,0.0,0.0,0.0,108582000000.0,0.0,1197259000000.0,-5674000000.0,78324000000.0,1309000000.0,0.0,-381000000.0,3995000000.0,24.0,9.0,17.0,60.0,0.0,88564000000.0,590000000.0,56358000000.0,202389000000.0,7744000000.0,2144316000000.0,0.0,0.0,256205000000.0,1888111000000.0,2144316000000.0,93056000000.0,0.0,0.36,13425000000.0,15.63
